domain,event_id,candidate_id,stage_t,context_label,g_S,g_A,g_D,g_E,q_S,q_A,q_D,q_E,A_g,n_candidates_in_family
RLV,88,0,0,dense_night,0.3518125802367111,0.2690116064120921,0.6818415437636871,0.7933231473042859,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,0,1,dense_night,0.45284525461003966,0.4207339156971246,0.5478065621132722,0.7966939842120335,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,0,2,dense_night,0.3789653529388065,0.39190250828315704,0.6316153504755038,0.7449175319847054,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,1,0,dense_night,0.35202228007039327,0.15412166723095994,0.7127780432389396,0.9326291580098283,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,1,1,dense_night,0.3622317649107919,0.013798579899876179,0.6687099702504208,0.7089892910465095,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,False,5
RLV,88,1,2,dense_night,0.3309675283676654,0.17179327496986435,0.6751127173510572,0.7812031711288073,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,2,0,dense_night,0.3597066234427806,0.20881250233618773,0.777240671847292,0.7110942330881412,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,2,1,dense_night,0.3883981287542811,0.2019543940076545,0.9852861169394126,0.8461493482710476,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,2,2,dense_night,0.3442636393350311,0.2985378977877165,0.891683071783187,0.7598175082852994,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,3,0,dense_night,0.3743291779111435,0.2004729693625716,0.822119229621612,0.8617547136236718,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,3,1,dense_night,0.4031214268351843,0.3265635609623332,0.9751212561545917,0.9714594268252937,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,3,2,dense_night,0.4618024646428571,0.35915915401601234,0.9026262408267357,0.9375668253854029,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,4,0,dense_night,0.35992920836347647,0.2122737629629956,0.8312748097850315,0.9258198185968729,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,4,1,dense_night,0.35878459539421126,0.14877654214020924,1.0,1.0,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,88,4,2,dense_night,0.3844036294522371,0.1956249256701688,0.926931256306013,0.9045882446847164,0.405001915166585,0.9555139226017073,0.7839281716666606,0.9298283416187026,True,5
RLV,89,0,0,dense_day,0.29495218028035064,0.4383452413190507,0.8292072092885181,0.46979534437520254,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,0,1,dense_day,0.28827179773649036,0.14356974236979292,0.7530021583703332,0.4351295197377829,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,False,4
RLV,89,0,2,dense_day,0.297742343169154,0.23770642853495294,0.7407579306552144,0.47149420459765023,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,1,0,dense_day,0.31987333160197984,0.46051467265579865,0.9127391812304154,0.5120076330466674,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,1,1,dense_day,0.21235957087835866,0.352836442171659,1.0,0.45323782019431313,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,1,2,dense_day,0.20767445135955448,0.4101736150692447,0.9329564096314232,0.3289128967198781,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,2,0,dense_day,0.28472874963659006,0.5319287082181191,0.9387180399246053,0.6249130555890294,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,2,1,dense_day,0.4598840771602951,0.7347794716832386,1.0,0.7310549322374731,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,False,4
RLV,89,2,2,dense_day,0.43376780274538,0.7202427225023831,0.9045120697974103,0.6107612779850199,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,3,0,dense_day,0.254379685373534,0.5084289393788503,0.8835611162475226,0.47907687483619493,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,3,1,dense_day,0.31226594640830463,0.48914933766957086,0.6137081572471781,0.2752989058525024,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,89,3,2,dense_day,0.27540096984443174,0.4703197163119127,0.6750014899111274,0.2964046656737604,0.9360560274008216,0.7854362776997883,0.604759851690601,0.8794836579657105,True,4
RLV,90,0,0,sparse_day,0.626291313861683,0.6775737554197853,0.41809895827596943,0.23205043978115716,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,0,1,sparse_day,0.7172742301506424,0.7726900948815095,0.5656647817388833,0.17136669361225604,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,False,5
RLV,90,0,2,sparse_day,0.6804294870766068,0.7196051254911456,0.5463611557588939,0.08791840465798406,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,False,5
RLV,90,1,0,sparse_day,0.635504858690269,0.6895650826757433,0.37973077013682355,0.2970552859034451,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,1,1,sparse_day,0.6178542835984816,0.5974890274447977,0.3887564197911977,0.384996184789539,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,1,2,sparse_day,0.6025748078276351,0.5792081403846715,0.34466736735437575,0.3561850027935626,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,2,0,sparse_day,0.596336097873003,0.7123657364342174,0.41145922041025895,0.37304805750755354,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,2,1,sparse_day,0.6790835844629495,0.8761750330249691,0.26991868929017176,0.3210539277413138,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,2,2,sparse_day,0.6031752526508534,0.7637044923424468,0.32103151033248106,0.3742123536916645,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,3,0,sparse_day,0.6259454113995011,0.6663741571202892,0.43019949828140125,0.33925158585749005,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,3,1,sparse_day,0.3795719745043922,0.44195414570630787,0.49874715842353756,0.06638618620898062,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,3,2,sparse_day,0.42693489109524196,0.4961757579538868,0.4460809816336672,0.1275181703334455,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,4,0,sparse_day,0.6650642401873477,0.7315165835219775,0.4482695782008866,0.277620472669428,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,True,5
RLV,90,4,1,sparse_day,0.670345445722861,0.7851602466938444,0.68882279200408,0.38770578623024915,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,False,5
RLV,90,4,2,sparse_day,0.7002531999560684,0.7039666620411067,0.5396602723401459,0.34850809066302885,0.709705345768165,0.8810297386500673,0.9798118050826642,0.6743443096584313,False,5
RLV,91,0,0,sparse_night,0.724764331994296,0.48788190314728896,0.470856330870966,0.7562088896489378,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,0,1,sparse_night,0.879350005498053,0.40526643984524763,0.4512166005872822,0.6037127528295756,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,0,2,sparse_night,0.8956390578938399,0.39467146324574115,0.35813564197893183,0.638291816547334,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,1,0,sparse_night,0.6660594640233608,0.4462086354782702,0.4400562858237615,0.7251147691887931,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,1,1,sparse_night,0.7135141299171168,0.3960810363887743,0.37653020295697703,0.5380661234810363,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,1,2,sparse_night,0.7232207951561229,0.3641453410428819,0.3220619114269214,0.6054946548912515,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,2,0,sparse_night,0.6779770389998417,0.4938228547114074,0.49441624195437966,0.7457949395562237,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,False,5
RLV,91,2,1,sparse_night,0.5985972719680679,0.3476746649262662,0.41137433092704817,0.7485459528753434,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,2,2,sparse_night,0.6064940732682432,0.3419066652913189,0.3194128511766354,0.6747205076744455,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,3,0,sparse_night,0.6815472319062865,0.4350238513460918,0.424928134248197,0.7031360964231378,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,3,1,sparse_night,0.7407722683685426,0.6275109309516073,0.36849779370733676,0.6729572239703764,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,3,2,sparse_night,0.7840491251333208,0.457718932083076,0.4125569385974678,0.7942222694769709,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,4,0,sparse_night,0.5052600493920427,0.45386941966854616,0.43083246531591335,0.744589864942773,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,91,4,1,sparse_night,0.44668613964581344,0.5675156934556563,0.41507267834039463,0.6170628549547791,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,False,5
RLV,91,4,2,sparse_night,0.5259485209776742,0.5133819233713807,0.3128345790721344,0.5833021835316061,0.8579868822919188,0.8435852011005514,0.8683008939730619,0.9008364685293532,True,5
RLV,92,0,0,dense_day,0.17900635398244996,0.3509065928534146,0.9415445640080031,0.42368363790417246,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,0,1,dense_day,0.02679340896008045,0.31039969449799676,0.8763398428312523,0.37816132148364684,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,0,2,dense_day,0.1636419421903434,0.349296867257897,0.9143088559723794,0.30356042045988796,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,1,0,dense_day,0.23782923562047048,0.36167842286229,0.9103100860572166,0.42408345340199,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,1,1,dense_day,0.18970722160517084,0.47386843595206685,1.0,0.5907569120957799,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,1,2,dense_day,0.220791089165262,0.504446624507438,0.8951527293059288,0.4663847253389087,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,2,0,dense_day,0.09974267667510728,0.3906252886084182,0.9228410292347945,0.35300250108831577,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,2,1,dense_day,0.09325315831380007,0.6028688060453518,1.0,0.2710767303745826,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,2,2,dense_day,0.111608548629783,0.606321037103269,0.830668013491285,0.3308801841292802,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,3,0,dense_day,0.1463783490673787,0.5040689699864948,0.8240124734052241,0.49450057033628264,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,3,1,dense_day,0.13230711191339092,0.4577218955804035,0.6322343882755239,0.577905277275923,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,92,3,2,dense_day,0.22601274850000166,0.5603806945888499,0.7129021828330115,0.47409009027700527,0.7669704856717305,0.8929499213379548,0.9796486273059866,0.9805851007150186,True,4
RLV,93,0,0,dense_night,0.11706943391971186,0.4677317279834876,0.8541531933320465,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,0,1,dense_night,0.24079932849638644,0.41343823203108937,0.8121086770894964,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,0,2,dense_night,0.2736986683696392,0.367839408895176,0.8601099303393785,0.9034975373722174,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,1,0,dense_night,0.22818369326311347,0.4582681976830353,0.7933087393455579,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,1,1,dense_night,0.23234879751535414,0.4213075687655438,0.6298234708817791,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,1,2,dense_night,0.250298778789839,0.39593333864150115,0.6020273338659556,0.9708895732040922,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,2,0,dense_night,0.19750669237370533,0.5266085557568788,0.7096920484269864,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,2,1,dense_night,0.14627625058710472,0.37187987804242617,0.4629955266808302,0.9095648815348715,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,2,2,dense_night,0.16129857426471583,0.3391574394957397,0.5683620354918851,0.8264286101874503,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,3,0,dense_night,0.15754709594310673,0.4920210602409238,0.7706579485245444,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,3,1,dense_night,0.10875904501934122,0.545841181507676,0.551484136678963,1.0,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,93,3,2,dense_night,0.17608865309785454,0.5312112403514463,0.5938653232534001,0.9311863333308739,0.9300606319836382,0.9707538688575713,0.9753563032385075,0.9431491224770939,True,4
RLV,94,0,0,sparse_night,0.6853597964947808,0.5676595816108376,0.22148837405686805,0.9382781193448949,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,0,1,sparse_night,0.8494556063415182,0.2905642348751087,0.0,0.8823773706999081,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,0,2,sparse_night,0.7572192304077742,0.28795753238574623,0.08063757890498574,0.8768215684202413,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,1,0,sparse_night,0.6787241943257663,0.4703544639707908,0.1692519257040704,0.9419988795599716,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,1,1,sparse_night,0.6059561212202622,0.6639933835514876,0.15476071492390875,1.0,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,False,3
RLV,94,1,2,sparse_night,0.6114729613995301,0.5904941167641746,0.17782642426319392,0.9067348184999959,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,2,0,sparse_night,0.7672531605629043,0.4354142557033077,0.03543417418859238,0.771480007904602,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,2,1,sparse_night,0.9453922630026712,0.6076504398064652,0.29966190666442494,0.7690260531450972,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,94,2,2,sparse_night,0.8279839224179585,0.5022327864731836,0.2822431643102726,0.7165226317815935,0.9827974877289056,0.8691369298687364,0.7795056023742398,0.8308389538856528,True,3
RLV,95,0,0,sparse_day,0.9022654939892366,0.616333873915927,0.2817125385088275,0.017521187135307415,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,0,1,sparse_day,0.9024121000407918,0.6333052596324369,0.042858966878341204,0.0,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,0,2,sparse_day,0.8450881392115902,0.607423484292702,0.10006254313787934,0.09382105413539453,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,1,0,sparse_day,0.9565833437764846,0.5268202501456396,0.32368723002663685,0.09154596429556366,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,False,3
RLV,95,1,1,sparse_day,0.8094187111590919,0.4743927856176251,0.13025884467572602,0.22333943736421197,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,1,2,sparse_day,0.7427140531241734,0.47636656532089133,0.17455634647902166,0.19278639712933937,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,2,0,sparse_day,0.9112065888308142,0.5053393487724307,0.2721655743321121,0.10970918499525917,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,2,1,sparse_day,0.8085700224512508,0.5706108659436377,0.15508337553828305,0.21604390940210988,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,95,2,2,sparse_day,0.7029035716767603,0.5810751791265403,0.19027811789129398,0.3359985607113938,0.9113124999219084,0.8409299681493099,0.9306055568002133,0.9076008017922269,True,3
RLV,96,0,0,dense_day,0.14837199509929191,0.5384704285708539,1.0,0.0,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,0,1,dense_day,0.262196998263559,0.554647361813879,1.0,0.20175074895360237,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,0,2,dense_day,0.27015048785287293,0.5227688520909198,0.9049939276094314,0.22763940834754484,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,1,0,dense_day,0.15532371016111457,0.5347870200332886,0.898845737348347,0.017392627151324003,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,1,1,dense_day,0.20569930344127915,0.5538631829087776,1.0,0.2911607433062544,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,1,2,dense_day,0.28088153081015105,0.6107700950172897,0.9602045202750511,0.37012828906332823,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,2,0,dense_day,0.2524146366152444,0.6238801654023236,1.0,0.03517746859840754,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,2,1,dense_day,0.246627417280297,0.5765829390132869,1.0,0.0,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,2,2,dense_day,0.2696127312854517,0.46969092213181224,1.0,0.08524006753137463,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,3,0,dense_day,0.18265097676750985,0.6492112415989474,1.0,0.11765626229994748,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,96,3,1,dense_day,0.008807683066318461,0.9848439641426256,1.0,0.14694461124807723,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,False,4
RLV,96,3,2,dense_day,0.17101871011669162,0.8053081096882844,0.9158781750916813,0.258019744522554,0.8460252691500524,0.9766746121898345,0.7914816945430452,0.9351341975936529,True,4
RLV,97,0,0,dense_day,0.3635664071226861,0.5375663950920576,1.0,0.12357336780847009,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,0,1,dense_day,0.3201530639201658,0.3913753129113954,1.0,0.18946430986304014,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,0,2,dense_day,0.26775668189329416,0.4015571705636582,0.8977941503695566,0.21839648497787228,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,1,0,dense_day,0.3393823750378978,0.5712079254302627,0.9197433399270791,0.0,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,1,1,dense_day,0.29263794142629307,0.5466165328506827,0.7160931977269446,0.0,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,1,2,dense_day,0.2930027186668034,0.5311130592205479,0.7356442607070114,0.06671368685421039,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,2,0,dense_day,0.4513258852196508,0.5602661211620963,0.9596443239679339,0.07417786989600131,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,2,1,dense_day,0.46868802982443547,0.7303271275917856,0.8755907839196447,0.1816052875768816,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,2,2,dense_day,0.4348395088599689,0.7388747830050981,0.8951309897546065,0.22989683209670633,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,3,0,dense_day,0.3643199391684341,0.5611861846593905,0.9909774986436417,0.1534676505265394,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,3,1,dense_day,0.37530575011321576,0.5043962161075933,0.9266313865932921,0.0,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,3,2,dense_day,0.3910895084591706,0.48363688076445627,0.9227641972071898,0.040196727731933925,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,4,0,dense_day,0.3837961426678996,0.5933670771002904,0.8923876467688182,0.17036557241723194,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,4,1,dense_day,0.3242562150601642,0.6131204306029898,0.9723905383411063,0.2720236402734094,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,4,2,dense_day,0.34348247594902165,0.6360744539377603,0.9304743467814907,0.3588735560727433,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,5,0,dense_day,0.40355044736196694,0.634087665169572,1.0,0.0,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,True,6
RLV,97,5,1,dense_day,0.7691048223362648,0.5536794899827614,1.0,0.003751082036721377,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,False,6
RLV,97,5,2,dense_day,0.6879391664546937,0.5236595287315696,0.9542812708097628,0.08649175451913993,0.9023196576388062,0.7421592538445686,0.9806997566438965,0.9152661123543123,False,6
RLV,98,0,0,sparse_day,0.6888346152670793,0.6454935668487137,0.17313304154080542,0.30363925635011935,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,0,1,sparse_day,0.6766026373980359,0.5484622895703646,0.08420027718367921,0.42093872519165854,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,0,2,sparse_day,0.6518516800026921,0.5199839494705705,0.06767595493719218,0.41659402862220896,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,1,0,sparse_day,0.609538502579659,0.6687686061768442,0.19133133870621416,0.19478963758515286,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,1,1,sparse_day,0.6032192693078607,0.6448714257062025,0.24449534129412864,0.3682720373640137,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,1,2,sparse_day,0.5464165122996814,0.6553415118399839,0.2939707374556255,0.33696258946862473,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,2,0,sparse_day,0.630005074048214,0.6731716868432913,0.14658684724724738,0.28935349179618325,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,2,1,sparse_day,0.7085843477443844,0.5356955640571002,0.2852241569259395,0.45270313450281663,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,2,2,sparse_day,0.6838245249560616,0.4922323719648841,0.27433759019615384,0.4120572409834755,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,3,0,sparse_day,0.5796474118035294,0.6342423152151945,0.058877523974830884,0.29060047267714934,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,3,1,sparse_day,0.6028811558898166,0.4038326721412002,0.10808260459630817,0.28268922004250857,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,3,2,sparse_day,0.6237062089985566,0.44623850828111217,0.12149568838620871,0.2525069797185281,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,4,0,sparse_day,0.6099689128654501,0.6531904732230975,0.1367439166239976,0.25069986753742196,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,4,1,sparse_day,0.5507041760059374,0.60399401570233,0.4878253865949682,0.14279834632767274,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,98,4,2,sparse_day,0.542058098845216,0.7411376835430933,0.438660329319821,0.1289996544614157,0.972301775754605,0.9477392312755288,0.7531704280459341,0.875703583406666,True,5
RLV,99,0,0,dense_night,0.2280029881422973,0.3462107826479907,0.8703393216606737,0.6553988043697108,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,0,1,dense_night,0.16975107116498328,0.393485565266648,0.8733223703103893,0.7637156691235384,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,0,2,dense_night,0.266676469820249,0.38746033376521694,0.7669027177825886,0.815311323411086,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,1,0,dense_night,0.2140465817653589,0.4047283992429837,0.8577168890161346,0.6199188972993755,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,1,1,dense_night,0.4302147084854323,0.5987746040970349,0.9199319655170085,0.604868875679074,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,1,2,dense_night,0.44715325131038025,0.5272416961022381,0.8489630132923358,0.6431086616786177,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,2,0,dense_night,0.19908324434664382,0.4213859351279119,0.8850539777321859,0.6744862811655487,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,2,1,dense_night,0.11240407030005857,0.5208050245306276,0.7581703687191151,0.5943269499385753,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,2,2,dense_night,0.17646799672591976,0.4245373427317448,0.7863770740055784,0.5808286609570311,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,3,0,dense_night,0.18619531482358245,0.4715431074520724,0.8463137963584215,0.6349323458457475,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,True,4
RLV,99,3,1,dense_night,0.04451125469526743,0.5881562765192483,0.9648568705451707,0.7383847724230301,0.8920594747488875,0.9424282703322776,0.9307929038373778,0.8585097601894247,False,4
