domain,event_id,context_label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7
RLV,167,sparse_day,0.5954405276294801,0.4426445717947777,0.22021985537187475,0.2537853614325318,0.6666101099515269,0.45757362304071447,0.201196446231347,0.41580808763869703
RLV,168,sparse_night,0.9589139830483986,0.4104107417198195,-0.0818767147631003,0.6230686246397519,0.8712148485582418,0.26581514003550366,0.3300689573225949,0.8739603678249213
RLV,169,sparse_night,0.9190949931207789,0.4310472500136111,0.038624980613062715,0.7378307152107928,0.7408892051253707,0.3971454618660149,0.16746078631579403,0.811134783516925
RLV,170,sparse_night,0.7527575859291836,0.3167366803020047,0.29668515151993535,0.8454571526429535,0.9464459228032326,0.21957346880712655,0.051259865097154064,0.801932608776472
RLV,171,sparse_day,0.5244750561267303,0.48859312118531295,0.30880633154482195,0.36372541079102416,0.6866485431049199,0.7018451608728352,0.17221048652743323,0.22544884304360616
RLV,172,sparse_day,0.6355069537427094,0.9221251928155603,0.2661037286830684,0.23884137818711637,0.5202029415014456,0.438791990173818,0.28804276776836424,0.3315225014039584
RLV,173,dense_night,0.31814484761865125,0.41356913888717867,0.9936436129203722,0.7984685917617881,0.5347117821705485,0.3047107962263913,0.7625598438660693,0.7511778885076343
RLV,174,sparse_day,0.5684487307373266,0.47107036210650965,0.28974142338852316,0.22374804546527355,0.5237046546462687,0.5609599277917747,0.24261289679790166,0.2587865452560393
RLV,175,sparse_night,0.9949326419949681,0.5481315007816686,0.16977883568471686,1.1108823003273791,0.718378115415759,0.14987049119172563,0.06484514950870583,0.7736611681910012
RLV,176,sparse_night,1.098010868009746,0.25619755121674925,-0.04286407580391571,0.6302360845748811,0.9768809276146811,0.29080164961838345,0.16908689976649105,0.7348971344090797
RLV,177,dense_day,0.34402950228862006,0.4587878270704904,0.7237369358408383,0.04463370368423503,0.16408846906055474,0.788248763333383,0.7712199700444267,0.5284152359785373
RLV,178,dense_day,0.43390456298612345,0.47994855697350114,0.9229517968213965,0.01584945373665614,0.30373193576297003,0.6900564841133875,0.8294834453160477,0.20050276366005998
RLV,179,dense_day,0.2593146248982359,0.6526567110946179,0.9155995992219891,0.34974580283700357,0.15716496217345313,0.5375925525791416,0.7087280127502867,0.2955763316427568
RLV,180,dense_day,0.30013113346663006,0.6284103413343222,0.9622679230787352,0.33293562465702536,0.6375088874822399,0.3430309008480132,0.7518459909673829,0.2692859994475251
RLV,181,dense_night,0.21832921399092783,0.15346999601821545,0.654539018734871,0.797604722736799,0.20681785800016736,0.42164588678744236,0.8132048033386672,0.9417268279842348
RLV,182,dense_day,0.2511172289722456,0.7868573242336493,0.7288137476713367,0.31366315417806284,0.39331384572184147,0.5126411618220034,0.7297355482507168,0.20581240331922157
RLV,183,sparse_night,0.909064505994136,0.16334749271815066,0.0683217943032474,0.8569747782421246,0.8424039903232448,0.17395421503214847,0.23989519071679483,0.6930951031776326
RLV,184,dense_day,0.271017592449495,0.5097279844014507,0.7236434501061435,0.3087321436705632,0.47782140339469426,0.6619285730169552,1.0403427409342196,0.5073551349544934
RLV,185,dense_night,0.27344509463994965,0.3583702741068183,1.0416363723279938,0.641417432555635,0.399663297700987,0.19255569473228135,0.8992081266049816,0.8049691652021708
RLV,186,sparse_day,0.62247786277574,0.5595088737273356,-0.043099211099365986,0.31326190487583117,0.5551613665935919,0.6933535931574295,0.25780100747308643,0.2082802946612789
RLV,187,dense_night,0.42072087723809276,0.28826617940411536,0.5209201093666729,0.5279275151158055,0.3439568925904287,0.33699477872550226,0.6833254248467714,0.742137277245497
RLV,188,sparse_day,0.8314251184760196,0.6797253471535798,0.32581478666772845,0.1250095636343903,0.5173404369379438,0.5182293232942506,0.22212724851063465,0.2291197802697329
RLV,189,sparse_day,0.5973237719899417,0.47688858754327085,0.4235872198270691,0.2685115536570052,0.729330573546809,0.603587664968112,0.21023204782920946,0.06996293309775273
RLV,190,sparse_night,0.7761444322945773,0.4340052660774467,0.03965925213179265,0.6636363492241416,0.8365554840822012,0.34851461547177554,0.046204860709990456,0.9612314481592912
RLV,191,sparse_day,0.7497290246233665,0.6868397057690299,-0.0035107008256354266,0.08968572389474569,0.6199402943710521,0.595891795069975,0.1402304207002022,0.47863878369457985
RLV,192,dense_day,0.33546608634927433,0.3373612568501718,0.8003271358267964,0.45351143939797434,0.3810355588277203,0.3798027886247721,1.1341155015020645,0.14954297805058406
RLV,193,dense_night,0.4117310657589165,0.5465678624590583,0.8345729403126034,0.687126029239115,0.48859345073158766,0.3558394734069294,0.7554231305427185,0.8555636556773226
RLV,194,sparse_day,0.559949896651426,0.5374365933982068,0.37578804428902823,0.320983605463447,0.7376175637962911,0.5299568787012959,0.2060799848215494,0.2982638699195838
RLV,195,sparse_night,0.9111975108974005,0.3566264580614167,0.18463509138797432,0.7833463816919042,0.7584722354327524,0.41006050622779944,0.10962448561449925,0.9477503455227216
RLV,196,sparse_day,0.6128527037846632,0.5229084612886478,0.14101415828960776,0.43419798413673494,0.5754917759657824,0.5568447648259665,0.17898498343175337,0.3045345986198881
RLV,197,dense_night,0.5941661009263406,0.3348385276562527,0.9097177732857221,0.5094310406628864,0.7225734679435507,0.3052075445893557,0.8348620827928831,0.8039527494335814
RLV,198,dense_night,0.2573984708658864,0.4123021497423346,0.8214316213730076,0.5721223918652214,0.28872956264754884,0.36637903928068705,0.6342034010294799,0.7214394379236145
RLV,199,dense_day,0.2788564724864392,0.46074892307740367,0.741503945407574,0.39956407388761866,0.2384629973524977,0.6481124087226098,0.9154828411745215,0.23458897867610634
Healthcare,0,high_load_nighttime,0.6165947578383442,0.3519988760691256,0.7246877613936193,0.5559686148193264,0.6471797635143153,0.46318406932136197,0.6853811342214772,0.5832963850517261
Healthcare,1,low_load_nighttime,0.8929317082134888,0.18580727065428967,0.14721757677834255,0.7329361389638153,1.0730003720859458,0.17879011888555707,-0.18141163755184606,0.7987981348968927
Healthcare,2,high_load_nighttime,0.7065815730223381,0.18372961743002653,1.0527453353153098,0.6195684559036025,0.3489310087684492,0.2129112444796705,0.8029303907705652,0.749673162663962
Healthcare,3,high_load_nighttime,0.23191980691808162,0.5146806239845526,0.803198963974534,0.685103963657479,0.7648654623463556,0.17863257823183343,0.725509938225454,0.7996658603240087
Healthcare,4,low_load_daytime,0.346759302753847,0.7260879814038632,0.2042729754101319,0.16966630825523155,0.3806081688198728,0.5114599855697212,0.41616881189432464,0.19531709237036005
Healthcare,5,low_load_nighttime,0.6721077517263074,0.29949938212615884,0.028699087225214998,0.8136000121775051,1.134370198216241,0.27287087234314017,0.25996977081735106,0.8710442704055076
Healthcare,6,low_load_nighttime,0.7983780337806163,0.21667748829026162,0.4044997226960344,0.8869506749802232,0.5716057586811727,0.28774467429828465,0.02760181757732086,0.6405880826424186
Healthcare,7,low_load_daytime,0.4240530329225334,0.5669469036368536,0.16780942543141147,0.34180353228695015,0.37415468328047047,0.7554737402471735,0.2609769712871709,0.09510662224610808
Healthcare,8,high_load_nighttime,0.5935161383629912,0.3736644066576212,0.7348471569478802,0.6989208398251399,0.45801343872221834,0.4177560357567824,0.4770583140728465,0.2446033016046275
Healthcare,9,low_load_nighttime,0.7731322917752869,0.15193095206591398,0.11532324274454546,0.49574846937889205,0.9226300993737215,0.21425602154266105,0.22556096979372883,0.7908624945769619
Healthcare,10,low_load_daytime,0.260599254177481,0.9258897865050189,0.2459986962144018,0.09033362277720922,0.414295378633536,0.904085059747422,0.27128604792044286,0.27636597783568256
Healthcare,11,high_load_daytime,0.3252622121107297,0.6512602551505813,0.9392023385710551,0.23134418904696225,-0.028961003431052956,0.53260743383985,0.8643470614519833,0.3297796949460931
Healthcare,12,low_load_daytime,0.3008719005524868,0.7520131889726065,0.11822993796970346,0.3882609985418618,0.13486505662807988,0.6789828359061524,0.29159368281894016,0.06888638049435306
Healthcare,13,low_load_nighttime,0.7717584315332797,0.13541828923050508,0.1065917489058394,0.4861061091861095,0.8758771081262949,0.5222589874152154,0.09644209730589212,0.47333055869431945
Healthcare,14,low_load_daytime,0.10789722794500078,0.6236025302768969,0.3136667711793313,0.30036347810879427,0.4973912989222197,0.7322507926998129,0.21946285065754179,0.22901540663230882
Healthcare,15,low_load_daytime,0.34287528818373675,0.7222458102825409,0.10056492222256441,0.24426998023359173,0.19872140540678992,0.6455859161636638,0.3414442762963939,0.2929277533974009
Healthcare,16,low_load_daytime,0.4784773183099078,0.6913914602039919,0.2148075691657184,0.2299751379709123,0.4429164818573217,0.45613793850417295,0.20362010581856815,0.1739345623650405
Healthcare,17,high_load_nighttime,0.39434206578503184,0.43588522907200056,0.6254016807645274,0.6667011951345911,0.316259190551401,0.563169204093493,0.8830696506894967,0.5651614684320262
Healthcare,18,high_load_nighttime,0.7463670240329987,0.4371530529631837,0.7792511582282199,0.6766419592897397,0.596465189695489,0.7272321454032153,0.6187826996698333,0.5746303900864657
Healthcare,19,high_load_daytime,-0.03112641172058428,0.693857548680449,0.6730498779803489,0.10990472746655697,0.26691673627870993,0.6638078944655216,0.8567194836009939,0.4257630337733087
Healthcare,20,low_load_daytime,0.1947364442663981,0.5817727671957417,0.37676847474877867,0.3459258343781238,0.21439728001768607,0.7060837698407708,0.1573743851841698,0.11295274533199687
Healthcare,21,high_load_nighttime,0.5728085952371247,0.25290712932311576,0.6224504576992332,0.49857750282696955,0.4729541123581722,0.5189222004179015,0.7787946466006423,0.56620511590764
Healthcare,22,high_load_daytime,0.2566813142423012,0.7455421517905547,0.8324629467037293,0.26998178527438393,0.25344803512965935,0.6797323416855482,0.8381208846277588,-0.01452384286362185
Healthcare,23,low_load_daytime,0.16220486578647286,0.6302649646202279,0.34089879282049707,0.1096043820558274,0.39768841097779994,0.5828965868329841,0.3513298369577719,0.1337708373498795
Healthcare,24,low_load_daytime,0.3305461802743145,0.6236606920813571,0.25475836747624264,0.41869158333899087,0.5145888372795184,0.8215304797647205,0.26383627099183543,0.025885525332889597
Healthcare,25,low_load_daytime,0.32950035617200174,0.5629102676850553,0.2800033058041606,0.4971045078226443,0.19657029238934676,0.6552256049361962,0.32714317065847837,0.38164398202061817
Healthcare,26,high_load_daytime,0.2216430227021759,0.6482726437029062,0.8655514743341001,0.4438491936118815,0.2516939711035797,0.7365020281138884,0.8743069902318336,0.12054192553416646
Healthcare,27,low_load_daytime,0.059063302896909975,0.6603981422991112,-0.11849055172242728,0.2773436008912731,0.21725214032177814,0.7459839833738573,0.15970056771117663,0.4761967440778613
Healthcare,28,high_load_daytime,0.40156487698010485,0.7267995648032022,0.6421061300270923,0.43664068392388,0.3044136821165102,0.6358198271348318,0.7834300281607613,0.18184649678223852
Healthcare,29,low_load_daytime,0.520284703410836,0.5224750238224891,0.3226116697601821,-0.15466420098027156,0.3427392073616235,0.6361728451030397,0.31294203285709177,0.28070272272930896
Healthcare,30,high_load_nighttime,0.5196488671487749,0.316772599733757,0.8071687280910781,0.7869649555097153,0.5383878016414255,0.28405608662553894,0.4633084009111278,0.7016797275700564
Healthcare,31,high_load_nighttime,0.630038053914316,0.47877996751652385,0.9136391637034328,0.5786998949824077,0.43843757159540553,0.4851452005370046,0.8012499437665426,0.5644768216242415
Healthcare,32,low_load_daytime,0.5310373747670103,0.779846591874556,0.05096223708529049,0.5307378949553332,0.358444924319207,0.7846739055593521,0.24370543242053214,0.2077133965596577
Healthcare,33,low_load_daytime,0.28255602857282563,0.6049601608268819,0.14651850811189743,0.26403554669511037,0.3769959021127367,0.585981741051343,-0.01973890782822113,0.15923712762765813
Healthcare,34,low_load_daytime,0.2842593070857689,0.6125302932620961,0.20177031789090288,0.028881380287272607,0.42540901537753406,0.6911634765710201,0.4319870489951358,0.30183564284893477
Healthcare,35,low_load_daytime,0.24632612756702443,0.5630251470733258,0.2347205838128919,0.11965748596832027,0.2752527402185112,0.7929091141034307,0.334733077279735,0.17955477265671432
Healthcare,36,high_load_nighttime,0.4819987670491525,0.1993859738907617,0.6609406095956681,0.7723313280928367,0.5008757931459462,0.4695364776865176,0.7996628950081116,0.7201228959709884
Healthcare,37,high_load_nighttime,0.49479125720083966,0.4305324990070888,0.8769409837116828,0.5428797746012008,0.5247120300479008,0.20736354938755092,0.8198640691952604,0.633558378378784
Healthcare,38,high_load_daytime,0.1965124677142521,0.6470033410645466,0.7819095319887915,0.2365877214608575,0.17063590924798028,0.7299932457065132,0.7074337110039587,0.3440925206057502
Healthcare,39,low_load_nighttime,0.9672866536643128,0.2723643275146706,0.15751033105207368,0.5823422862833024,0.8846258299763881,0.3366731881413001,0.25236933502780085,0.8506368577286378
Healthcare,40,low_load_nighttime,0.9516583184117612,0.24793208424502652,0.15407849768147944,0.8904084353815204,0.8120639980134146,0.35292719032306763,0.2462944024175029,0.705652748203385
Healthcare,41,low_load_nighttime,0.988270439977156,0.3893653640061717,0.23744053262368828,0.8600290320532366,0.6415481734397432,0.24676337002388585,0.2687498053913162,0.7074052958481355
Healthcare,42,high_load_nighttime,0.4877548148573961,0.20430401411272472,0.82128854483236,0.8094230535613747,0.33565374816474247,0.15347252600976577,0.5262889532926694,0.6132961062299718
Healthcare,43,low_load_nighttime,0.801651295426679,0.21938905500147593,-0.048093269180266435,0.9169493658045845,0.9088549107536986,0.282772544960102,0.16897733764532502,1.032858621044392
Healthcare,44,low_load_daytime,0.4782950704261521,0.7282171619270073,0.4102237493045988,0.2411083712820882,0.48497053721444333,0.9083432233893686,0.20874595849376848,0.20238828016831079
Healthcare,45,high_load_daytime,0.1401875047835412,0.5057792032451727,0.896412983816436,0.34170058729514446,0.49702405442418396,0.48646872599834123,0.6371062568897705,0.4322453735294547
Healthcare,46,high_load_daytime,0.423493967282685,0.6773819240485837,0.6113434169571594,0.3173178085185558,0.3241399353536026,0.5474914687579701,0.7079117051397928,0.21686304499622203
Healthcare,47,low_load_daytime,0.2577615493357506,0.8484294183817171,0.20030505256796957,0.28205478148934265,0.4169170788908187,0.5351590018768125,0.1859139983984318,0.26031557569268293
Healthcare,48,high_load_nighttime,0.42720936180711666,0.003282606996404369,0.7289337420600154,0.8469336433157719,0.5390264921581117,0.24489684592093958,0.7009216497330889,0.8335750254966547
Healthcare,49,low_load_nighttime,1.0039194746631237,0.1128878199979639,0.2820444817830073,0.5306256461261147,0.8084562725615184,0.285269092312288,0.18952839348132602,0.7634673964898155
Healthcare,50,high_load_nighttime,0.3375324738982121,0.1896165568198757,0.6617239336044131,0.44313823497328764,0.5550230885238963,0.43890146030600663,0.7586455606845297,0.6044258590514408
Healthcare,51,low_load_nighttime,0.9333845420928722,0.33004109428625505,-0.026374856518926654,0.9326070860410194,0.7407810531398127,0.5685265196441429,-0.06323701798209141,0.7656176479875858
Healthcare,52,low_load_nighttime,0.9014130322012388,0.14592885762813756,0.236484259510473,0.7916281948293825,0.48056426368180755,0.16545529766082373,0.4664404623625038,0.841162736945417
Healthcare,53,low_load_daytime,0.29708747674407837,0.7706615595387156,0.1714847829387637,0.28644013837238663,0.46179927914724733,0.6752518771950035,0.3926535216282466,0.2157378304131686
Healthcare,54,low_load_nighttime,0.924477046427896,0.1649042871402985,0.25539646805588984,0.784458587432981,0.8312662333691292,0.2518700695952932,0.24126234653418918,0.6490184003426529
Healthcare,55,low_load_daytime,0.2958574346757982,0.6352866787888203,0.34636561989738485,0.3410594297767012,0.1965363178427643,0.8252669038752654,0.35302700338057214,0.17379000478811718
Healthcare,56,low_load_nighttime,0.9125809186329379,0.26796066184267,0.23439666392879932,0.8016441940392167,0.70940073682098,0.20840968957221614,0.12085751279755323,0.9777284917385596
Healthcare,57,high_load_nighttime,0.3741132052494706,0.2697601520450135,0.6981189973591034,0.6628707952298175,0.48725906255374385,0.2975447369999062,0.7666974403050779,0.7129858745187405
Healthcare,58,low_load_nighttime,0.7266048045390205,0.27928994184610084,0.3077732514491247,0.6399659382049676,0.8214103061263719,0.34719240548552527,-0.09864576385486545,0.765834297623097
Healthcare,59,low_load_nighttime,0.6899919052720155,0.20060922597922837,0.06883610251583523,0.7024980524807364,0.9071468838916915,0.33572756012332683,0.25615196179497346,0.7224210399801386
Healthcare,60,low_load_nighttime,0.9157061250038402,0.18796158937682972,0.2067869017830636,0.7677601547566189,1.0061939664639727,0.27655555872334814,0.06576043484468659,0.7218326518644791
Healthcare,61,low_load_nighttime,0.6311517941501605,0.5815725758450481,0.2961421732935051,0.5424361025238043,0.943930801515245,0.4074465274097691,0.044239454939828726,0.8495569296663665
Healthcare,62,low_load_nighttime,0.9320751415335116,0.18646266510786713,0.023247554101305606,0.7975994040413903,0.8312981306289209,0.40404766401642583,0.23130619971616223,0.8813069402550519
Healthcare,63,high_load_nighttime,0.3947253338185442,0.17868613770785052,0.743558706290763,0.5765599009221625,0.570100404086653,0.07757123014564016,0.7265443175327218,0.6331883861870566
Healthcare,64,high_load_nighttime,0.45720137438277086,0.3842725602692806,0.46535716911458,0.731588855654639,0.5298083309674988,0.32373917472817015,0.41061320845289434,0.5299048200538319
Healthcare,65,low_load_nighttime,0.8373894471294958,0.3609198785696178,0.1665534339795479,0.7664733166856491,0.8054084252385404,0.14564411504390226,0.2011575776527404,0.8658626950743561
Healthcare,66,high_load_daytime,0.35723551784355584,0.5165894941189325,1.044532569274454,0.24492475072094588,0.3145374038650408,0.605542995497409,0.8968134560637275,0.3296074285498018
Healthcare,67,high_load_nighttime,0.5382296913775144,0.3011426541407219,0.7154788985482835,0.471368633090962,0.3126259952757984,0.4180539419016678,0.6807496297434353,0.6592247062750909
Healthcare,68,low_load_daytime,0.22814054651855223,0.7228443906541209,0.31292518702780964,0.3375048931775956,0.44146672161894196,0.7080567819897312,0.20690936902706258,0.34013320153856214
Healthcare,69,low_load_nighttime,0.8793894953464764,0.4491652564078447,-0.017722063179151704,0.6933062810108307,0.607798676848134,0.22071965379247396,0.11672739328640397,0.9565275152009842
Healthcare,70,high_load_daytime,0.39567373987821947,0.5660942223521472,0.8559910813467139,0.2431799036717092,0.25901584754808205,0.7476834151220241,0.7647212659673885,0.36947391663676715
Healthcare,71,low_load_daytime,0.3788416136421721,0.7800072317361485,-0.05569152503611918,0.2312696651488498,0.19888012630684554,0.5859253590391251,0.20985737618436567,0.30990373836690016
Healthcare,72,low_load_nighttime,0.9422902620995404,0.6291085160667234,0.12527803444733204,0.572408490063473,0.9147320017823294,0.34931204231063195,0.11744663150974746,0.6174806527129081
Healthcare,73,low_load_nighttime,0.7595082084760841,0.4064474910197016,0.04512983789197006,0.6910263949402563,0.7747743257178094,0.290961163492955,0.1574109501717075,0.7246966905734344
Healthcare,74,high_load_nighttime,0.7435694232574898,0.40201744920723004,0.7292427428052403,0.8374908723181087,0.570990906083708,0.3592624874079296,0.6991919625674993,0.40419580741443495
Healthcare,75,low_load_daytime,0.47644621818295374,0.7658795449901465,0.06073534719252982,0.33584986795366933,0.39644100963581075,0.5373679251209222,0.1248048868819128,0.08974988957271499
Healthcare,76,high_load_nighttime,0.5384805124564467,0.2692936834412449,0.6445394803117255,0.7513776472469034,0.6429844410810658,0.3203885494999672,0.6010102694215119,0.5667899447092251
Healthcare,77,high_load_daytime,0.08398724552796463,0.621941356081784,0.8661831745902939,0.19877806746690982,0.36403743184970694,0.7996693690973075,0.5631340995456265,0.4576028480891521
Healthcare,78,low_load_nighttime,0.7001963028377917,0.4174524278912324,0.2997015707243405,0.6587050738642993,0.8471780209183466,0.49089349721495684,0.24808694359240108,0.6498264484901931
Healthcare,79,low_load_nighttime,0.8878113139746246,0.39917461011769706,-0.12796063269471739,0.4544093482976109,1.0318657734141095,0.13303407873889475,0.3588369365030203,0.818174179044639
Healthcare,80,low_load_nighttime,0.8458294773853725,0.09101087934725324,-0.03251766224610103,0.702206340986509,0.9168683591961467,0.32873768033702155,0.1978524104815807,0.49922528285687257
Healthcare,81,low_load_daytime,0.29415876180375616,0.6589079857867796,0.5206940895780443,0.057822191281696966,0.4393438997882658,0.8034214584977207,0.3569897816751188,0.18857863996269542
Healthcare,82,high_load_nighttime,0.5905762056234347,0.6509186166703516,0.6938014513280378,0.799807506054798,0.518492770704332,0.3491797189670324,0.6772184096895205,0.5318445327090378
Healthcare,83,low_load_daytime,0.28826914284340716,0.674539498483656,0.16641914209386946,0.041535412009616024,0.3250423875448494,0.6678577023056841,0.22319765925967294,0.17207414035766005
Healthcare,84,low_load_nighttime,0.8490187829364918,0.11727383354729659,0.03818232294649612,0.7996663364178501,0.6935314485392077,0.21873469336682522,0.3138566887108435,0.8166197434316537
Healthcare,85,high_load_nighttime,0.3843799777243257,0.3538361502018559,0.7862503512621353,0.6652793727745325,0.7461279541939874,0.3284187206236671,0.8297231419906799,0.664266480004593
Healthcare,86,high_load_daytime,0.15171690473900692,0.6519805469652568,0.8483187483971537,0.41005884838086837,0.22545388298700358,0.6854003586437926,0.7580516504970768,0.22063852940251188
Healthcare,87,high_load_nighttime,0.46158397183283545,0.2276829659184829,0.7340618916265605,0.49763125530427504,0.5240961996504495,0.4375290396405706,0.4934998899000913,0.5972755404979929
Healthcare,88,high_load_daytime,0.26482197034638816,0.7515970698330655,0.72560695409821,0.1698932874435451,0.3057783765427055,0.6809047926721398,0.871124495137364,0.10441061441934338
Healthcare,89,low_load_daytime,0.21798351497382695,0.6469884006719459,0.12835486108426591,0.28999901838271563,0.2260202840016729,0.8606418070249533,0.25494845840735736,0.5297587530650023
Healthcare,90,high_load_daytime,0.40509708613507855,0.5250468447414876,0.87511346220017,0.5635411714744765,0.22432250813340698,0.6970338107933972,0.8648063010423409,0.41161493279306466
Healthcare,91,high_load_nighttime,0.45961154856247943,0.34280979020440555,0.7482518441352871,0.869600290506528,0.24247577757485095,0.36857973866037225,0.9077863219903761,0.7146272640368908
Healthcare,92,low_load_nighttime,0.7920897362581648,0.43478201199770833,0.03793904535068632,0.6718125591714015,0.9279912178916072,0.392797345421474,0.0876499674608405,0.7640633747954607
Healthcare,93,high_load_daytime,0.3760991426016619,0.6818013079707371,0.6861588280893471,0.374119201722555,0.3310874782060077,0.6301678690622422,0.7599903606421368,0.4272008103364861
Healthcare,94,high_load_nighttime,0.741061884605879,0.27259856594718207,0.42501888375998786,0.4838525632702958,0.43057779626298603,0.3432589358532698,0.4454003652158497,0.7009324591243189
Healthcare,95,low_load_nighttime,0.9581642187033887,0.334468636676291,0.5068947273232617,0.6994542227590804,0.8985653625093878,0.20404769996164435,-0.030144965721722067,0.7162079227461597
Healthcare,96,high_load_daytime,0.1511318324251653,0.7360055770583365,1.1918895071731117,0.4289181024657962,0.3690674981809861,0.580416643795277,0.6882874951697684,0.3197752923258672
Healthcare,97,low_load_nighttime,0.9354060654313243,0.21338879645459535,0.1718047436516084,0.751256667891926,0.967570917381626,0.24558818500156915,0.346862118083093,0.8113283756600409
Healthcare,98,high_load_nighttime,0.4873676665072091,0.49317083540620166,0.5649855058349451,0.8382269280860185,0.5741792524206281,0.3797487332141376,0.8407289951333171,0.5678816281207001
Healthcare,99,high_load_nighttime,0.506683699065715,0.1337231291645066,0.6475706126275456,0.5148403025804134,0.1683896156373011,0.24631214103466037,0.6627032206966813,0.6823992453257652
Healthcare,100,high_load_daytime,0.1521357998149312,0.5490988926559082,0.7747138970311472,0.3477724899710928,0.23629188168932044,0.6580643281883412,0.7177118367358298,0.35623404464692204
Healthcare,101,low_load_daytime,0.4861174379057712,0.5576511048020547,0.3921623177077479,0.03351403286863722,0.411884842201794,0.7721600821862985,0.3121898755908689,0.23131336928411883
Healthcare,102,low_load_nighttime,0.8521733908715956,0.127248972599492,0.1069737776527804,0.7601711603774717,0.8927153296683359,0.3266123419966319,0.20592653086401527,0.8153796953955041
Healthcare,103,high_load_daytime,0.013338680081001891,0.7114190649760319,0.8337891252306984,0.3632800106215804,0.30228157654398213,0.6488877561323146,0.721012718386456,0.1643047577036585
Healthcare,104,high_load_nighttime,0.5155824824310513,0.20095171004730894,0.7008925262428229,0.6997274022261432,0.32732615531920195,0.28278564881730683,0.7144086110623199,0.5500858240103799
Healthcare,105,low_load_nighttime,0.7931388916569387,0.2858708973609226,0.1728327532476661,0.4993907397317554,0.8800272460509275,0.2757458531321042,-0.0023499217646486548,0.8725468437104917
Healthcare,106,high_load_nighttime,0.34702807537850844,0.5187874481320254,0.8471146411291562,0.5845765066360186,0.32441293219988765,0.4620836495007791,0.7105552925851052,0.6191087482673077
Healthcare,107,high_load_nighttime,0.44235165979084967,0.19899234911025457,0.8039185637779976,0.727897300912151,0.43378934998908036,0.48605824810643616,0.5496058826661564,0.6061665592583191
Healthcare,108,low_load_daytime,0.11091804945802561,0.8192294551884498,0.27525592582921615,0.089079442048805,0.48206451108605874,0.6770674214532338,0.3826147343417973,0.3539492581547205
Healthcare,109,low_load_nighttime,0.8840878511674599,0.3854086100251316,0.11347101288310384,0.7205743664685548,0.92458074434846,0.48363198899592674,0.054629917788813195,0.731319710186275
Healthcare,110,low_load_daytime,0.4653235492894962,0.6428648314959036,0.12581420284146955,0.3610292464018086,0.4140118758853014,0.5889933127411511,0.41353832099137033,0.37348792260178315
Healthcare,111,low_load_daytime,0.18412116944694837,0.8390977694619793,0.20019674554152495,0.3637824325680814,0.22548488610110526,0.624066328400635,0.23584644151071502,0.16999976133096217
Healthcare,112,low_load_daytime,0.3397270688083468,0.5973339242392407,0.0322757056002376,0.45323547420454213,0.25898818114129174,0.7574217373248029,0.29062151327178964,0.13298126620181544
Healthcare,113,high_load_nighttime,0.3255750012794386,0.26717809420255056,0.8953888185332753,0.38304781038860014,0.4090210225911256,0.2249183033373722,0.8122068247977754,0.7277161141444345
Healthcare,114,high_load_nighttime,0.5394306251538822,0.3220394737865799,0.8206750559701579,0.7279967353660812,0.5909424054811657,0.25727218421648057,0.8308830477309975,0.4718748788925624
Healthcare,115,low_load_nighttime,0.8425076082753393,0.7271284442226814,0.18333704395242342,0.7619791537878867,0.8980401049482052,0.29648046588792126,0.20218393178853203,0.8567560559250182
Healthcare,116,high_load_daytime,0.34514670939038333,0.5468562170446248,0.7210332914198472,0.24447997705018462,0.3101104254446747,1.0579698712792003,0.7139567215238991,0.21358197389194036
Healthcare,117,high_load_daytime,0.32315964321670615,0.8540934437201881,0.5645820945830837,0.15993089243507103,0.2303390961111699,0.706180586372125,0.6304883007742407,0.20501699156883685
Healthcare,118,high_load_daytime,0.23857170619882315,0.700706965716932,0.7400847713154621,0.32426729375599384,0.39184147670257585,0.795104432971235,0.8093569747302204,0.6320678111809428
Healthcare,119,low_load_daytime,0.1925870582041028,0.79837771684577,0.21677988962042055,0.30400799140263596,0.36473524826156495,0.7335045611065881,0.2922746517785379,0.27944843406960673
Healthcare,120,high_load_daytime,0.16586866680575052,0.5746594219862711,0.9027500994479428,0.27422160043032245,0.16646709390581355,0.4904218181687231,0.81211122422143,0.39789796241542696
Healthcare,121,low_load_daytime,0.36457825326984666,0.7437501666738104,0.17270449263976623,0.02490966422485444,0.5325139946896111,0.8938390823263339,0.09507514866370359,0.2600403800860404
Healthcare,122,low_load_daytime,0.4055420568030612,0.6343689817654496,0.14689150702960238,0.21591040966515412,0.170231431461142,0.7367259035327586,0.2739118541577468,0.3872987770531606
Healthcare,123,high_load_daytime,-0.01791438381697741,0.4407908674894475,0.9677303204864658,0.33162160152278847,0.4737430356280513,0.6862020326976532,0.8886978652393054,0.4318390991746639
Healthcare,124,low_load_nighttime,0.88661800122638,0.3731155717151568,0.20340706465423972,0.6697498638172356,0.7364942380224653,0.1265415087700185,0.17403052145446077,0.7190492079019997
Healthcare,125,high_load_daytime,0.31937957141759477,0.6735844231101759,0.734096873891199,0.45118120798037753,0.12123390414224414,0.6601642169818843,0.7673145994152711,0.4369493422195624
Healthcare,126,low_load_daytime,0.3458620285109464,0.8329243715343553,0.4174093305900507,0.08919551229938272,0.2993729915499299,0.9620251706730572,0.28587455026745695,0.19182934528854872
